"projection_date","model_name","year","scenario_name","trajectory_id","country_iso3","target","value"
"2024-03-01","ModelC",2039,"statusquo",5,"ABC","hiv_incidence",0.301137127957605
"2024-03-01","ModelC",2040,"statusquo",5,"ABC","hiv_incidence",0.223908022961299
"2024-03-01","ModelC",2023,"statusquo",6,"ABC","hiv_incidence",1.12705512839517
"2024-03-01","ModelC",2024,"statusquo",6,"ABC","hiv_incidence",1.07822242730477
"2024-03-01","ModelC",2025,"statusquo",6,"ABC","hiv_incidence",1.03133813971053
"2024-03-01","ModelC",2026,"statusquo",6,"ABC","hiv_incidence",1.00271022441357
"2024-03-01","ModelC",2027,"statusquo",6,"ABC","hiv_incidence",0.89838352614937
"2024-03-01","ModelC",2028,"statusquo",6,"ABC","hiv_incidence",0.842688696133686
"2024-03-01","ModelC",2029,"statusquo",6,"ABC","hiv_incidence",0.844972783593507
"2024-03-01","ModelC",2030,"statusquo",6,"ABC","hiv_incidence",0.849969424981147
"2024-03-01","ModelC",2031,"statusquo",6,"ABC","hiv_incidence",0.671584844321469
"2024-03-01","ModelC",2032,"statusquo",6,"ABC","hiv_incidence",0.700462775375375
"2024-03-01","ModelC",2033,"statusquo",6,"ABC","hiv_incidence",0.570889460673187
"2024-03-01","ModelC",2034,"statusquo",6,"ABC","hiv_incidence",0.501544110130002
"2024-03-01","ModelC",2035,"statusquo",6,"ABC","hiv_incidence",0.547410130328811
"2024-03-01","ModelC",2036,"statusquo",6,"ABC","hiv_incidence",0.436171425828725
"2024-03-01","ModelC",2037,"statusquo",6,"ABC","hiv_incidence",0.370490069677642
"2024-03-01","ModelC",2038,"statusquo",6,"ABC","hiv_incidence",0.320938339663017
"2024-03-01","ModelC",2039,"statusquo",6,"ABC","hiv_incidence",0.321720224491735
"2024-03-01","ModelC",2040,"statusquo",6,"ABC","hiv_incidence",0.231365320475637
"2024-03-01","ModelC",2023,"statusquo",7,"ABC","hiv_incidence",1.09407840718449
"2024-03-01","ModelC",2024,"statusquo",7,"ABC","hiv_incidence",1.13565561932667
"2024-03-01","ModelC",2025,"statusquo",7,"ABC","hiv_incidence",1.10054743577519
"2024-03-01","ModelC",2026,"statusquo",7,"ABC","hiv_incidence",1.01352062346229
"2024-03-01","ModelC",2027,"statusquo",7,"ABC","hiv_incidence",0.898364338744643
"2024-03-01","ModelC",2028,"statusquo",7,"ABC","hiv_incidence",0.891290268645339
"2024-03-01","ModelC",2029,"statusquo",7,"ABC","hiv_incidence",0.75026029002134
"2024-03-01","ModelC",2030,"statusquo",7,"ABC","hiv_incidence",0.801265337484242
"2024-03-01","ModelC",2031,"statusquo",7,"ABC","hiv_incidence",0.679587420310617
"2024-03-01","ModelC",2032,"statusquo",7,"ABC","hiv_incidence",0.616168164739293
"2024-03-01","ModelC",2033,"statusquo",7,"ABC","hiv_incidence",0.619711762695612
"2024-03-01","ModelC",2034,"statusquo",7,"ABC","hiv_incidence",0.560536081588258
"2024-03-01","ModelC",2035,"statusquo",7,"ABC","hiv_incidence",0.524870088583868
"2024-03-01","ModelC",2036,"statusquo",7,"ABC","hiv_incidence",0.42837603340856
"2024-03-01","ModelC",2037,"statusquo",7,"ABC","hiv_incidence",0.364930978231651
"2024-03-01","ModelC",2038,"statusquo",7,"ABC","hiv_incidence",0.336308585949831
"2024-03-01","ModelC",2039,"statusquo",7,"ABC","hiv_incidence",0.291383676004351
"2024-03-01","ModelC",2040,"statusquo",7,"ABC","hiv_incidence",0.223546160265844
"2024-03-01","ModelC",2023,"statusquo",8,"ABC","hiv_incidence",1.15566145642145
"2024-03-01","ModelC",2024,"statusquo",8,"ABC","hiv_incidence",1.05476978924948
"2024-03-01","ModelC",2025,"statusquo",8,"ABC","hiv_incidence",1.15723779391353
"2024-03-01","ModelC",2026,"statusquo",8,"ABC","hiv_incidence",1.00648785158724
"2024-03-01","ModelC",2027,"statusquo",8,"ABC","hiv_incidence",0.887209386388357
"2024-03-01","ModelC",2028,"statusquo",8,"ABC","hiv_incidence",0.925305887409036
"2024-03-01","ModelC",2029,"statusquo",8,"ABC","hiv_incidence",0.832688042757782
"2024-03-01","ModelC",2030,"statusquo",8,"ABC","hiv_incidence",0.766804804484605
"2024-03-01","ModelC",2031,"statusquo",8,"ABC","hiv_incidence",0.711939548033802
"2024-03-01","ModelC",2032,"statusquo",8,"ABC","hiv_incidence",0.668270096148402
"2024-03-01","ModelC",2033,"statusquo",8,"ABC","hiv_incidence",0.665025595575302
"2024-03-01","ModelC",2034,"statusquo",8,"ABC","hiv_incidence",0.561651458205188
"2024-03-01","ModelC",2035,"statusquo",8,"ABC","hiv_incidence",0.518404836246669
"2024-03-01","ModelC",2036,"statusquo",8,"ABC","hiv_incidence",0.43334735704471
"2024-03-01","ModelC",2037,"statusquo",8,"ABC","hiv_incidence",0.407466711265958
"2024-03-01","ModelC",2038,"statusquo",8,"ABC","hiv_incidence",0.348842781520154
"2024-03-01","ModelC",2039,"statusquo",8,"ABC","hiv_incidence",0.274667597236117
"2024-03-01","ModelC",2040,"statusquo",8,"ABC","hiv_incidence",0.241692215062202
"2024-03-01","ModelC",2023,"statusquo",9,"ABC","hiv_incidence",1.20525620613336
"2024-03-01","ModelC",2024,"statusquo",9,"ABC","hiv_incidence",1.07583858961516
"2024-03-01","ModelC",2025,"statusquo",9,"ABC","hiv_incidence",1.11366314031546
"2024-03-01","ModelC",2026,"statusquo",9,"ABC","hiv_incidence",1.0211050418018
"2024-03-01","ModelC",2027,"statusquo",9,"ABC","hiv_incidence",0.907065493618662
"2024-03-01","ModelC",2028,"statusquo",9,"ABC","hiv_incidence",0.872643646441295
"2024-03-01","ModelC",2029,"statusquo",9,"ABC","hiv_incidence",0.8015347010876
"2024-03-01","ModelC",2030,"statusquo",9,"ABC","hiv_incidence",0.788206378007844
"2024-03-01","ModelC",2031,"statusquo",9,"ABC","hiv_incidence",0.751949554631568
"2024-03-01","ModelC",2032,"statusquo",9,"ABC","hiv_incidence",0.606160212689674
"2024-03-01","ModelC",2033,"statusquo",9,"ABC","hiv_incidence",0.594011934073123
"2024-03-01","ModelC",2034,"statusquo",9,"ABC","hiv_incidence",0.57472739830324
"2024-03-01","ModelC",2035,"statusquo",9,"ABC","hiv_incidence",0.424298095962169
"2024-03-01","ModelC",2036,"statusquo",9,"ABC","hiv_incidence",0.485481287694513
"2024-03-01","ModelC",2037,"statusquo",9,"ABC","hiv_incidence",0.378652614430077
"2024-03-01","ModelC",2038,"statusquo",9,"ABC","hiv_incidence",0.332136496454512
"2024-03-01","ModelC",2039,"statusquo",9,"ABC","hiv_incidence",0.262911576610012
"2024-03-01","ModelC",2040,"statusquo",9,"ABC","hiv_incidence",0.231125648088717
"2024-03-01","ModelC",2023,"statusquo",10,"ABC","hiv_incidence",1.18501031275343
"2024-03-01","ModelC",2024,"statusquo",10,"ABC","hiv_incidence",1.09991577656733
"2024-03-01","ModelC",2025,"statusquo",10,"ABC","hiv_incidence",1.06225376072324
"2024-03-01","ModelC",2026,"statusquo",10,"ABC","hiv_incidence",1.01158998658681
"2024-03-01","ModelC",2027,"statusquo",10,"ABC","hiv_incidence",0.932874649371713
"2024-03-01","ModelC",2028,"statusquo",10,"ABC","hiv_incidence",0.887057707352119
"2024-03-01","ModelC",2029,"statusquo",10,"ABC","hiv_incidence",0.843929355332183
"2024-03-01","ModelC",2030,"statusquo",10,"ABC","hiv_incidence",0.768829014849955
"2024-03-01","ModelC",2031,"statusquo",10,"ABC","hiv_incidence",0.757668498071769
"2024-03-01","ModelC",2032,"statusquo",10,"ABC","hiv_incidence",0.663014327350731
"2024-03-01","ModelC",2033,"statusquo",10,"ABC","hiv_incidence",0.608389695663482
"2024-03-01","ModelC",2034,"statusquo",10,"ABC","hiv_incidence",0.5812094790704
"2024-03-01","ModelC",2035,"statusquo",10,"ABC","hiv_incidence",0.511482043508467
"2024-03-01","ModelC",2036,"statusquo",10,"ABC","hiv_incidence",0.431034631163691
"2024-03-01","ModelC",2037,"statusquo",10,"ABC","hiv_incidence",0.402611970429666
"2024-03-01","ModelC",2038,"statusquo",10,"ABC","hiv_incidence",0.351922575953298
"2024-03-01","ModelC",2039,"statusquo",10,"ABC","hiv_incidence",0.295293728343202
"2024-03-01","ModelC",2040,"statusquo",10,"ABC","hiv_incidence",0.222476320670027
"2024-03-01","ModelC",2023,"statusquo",11,"ABC","hiv_incidence",1.09181668959754
"2024-03-01","ModelC",2024,"statusquo",11,"ABC","hiv_incidence",1.14966604271246
"2024-03-01","ModelC",2025,"statusquo",11,"ABC","hiv_incidence",0.948961971364272
"2024-03-01","ModelC",2026,"statusquo",11,"ABC","hiv_incidence",0.968731113217179
"2024-03-01","ModelC",2027,"statusquo",11,"ABC","hiv_incidence",0.901022324892647
"2024-03-01","ModelC",2028,"statusquo",11,"ABC","hiv_incidence",0.78522839941641
"2024-03-01","ModelC",2029,"statusquo",11,"ABC","hiv_incidence",0.791698251522706
"2024-03-01","ModelC",2030,"statusquo",11,"ABC","hiv_incidence",0.738956139499309
"2024-03-01","ModelC",2031,"statusquo",11,"ABC","hiv_incidence",0.652843609843976
"2024-03-01","ModelC",2032,"statusquo",11,"ABC","hiv_incidence",0.730383368505708
"2024-03-01","ModelC",2033,"statusquo",11,"ABC","hiv_incidence",0.55930333737539
"2024-03-01","ModelC",2034,"statusquo",11,"ABC","hiv_incidence",0.504720176853984
"2024-03-01","ModelC",2035,"statusquo",11,"ABC","hiv_incidence",0.497818315195331
"2024-03-01","ModelC",2036,"statusquo",11,"ABC","hiv_incidence",0.452074183902139
"2024-03-01","ModelC",2037,"statusquo",11,"ABC","hiv_incidence",0.37099273293527
"2024-03-01","ModelC",2038,"statusquo",11,"ABC","hiv_incidence",0.323296095537342
"2024-03-01","ModelC",2039,"statusquo",11,"ABC","hiv_incidence",0.290540537971719
"2024-03-01","ModelC",2040,"statusquo",11,"ABC","hiv_incidence",0.247533087086054
"2024-03-01","ModelC",2023,"statusquo",12,"ABC","hiv_incidence",1.05145136897535
"2024-03-01","ModelC",2024,"statusquo",12,"ABC","hiv_incidence",1.10461000287498
"2024-03-01","ModelC",2025,"statusquo",12,"ABC","hiv_incidence",1.03508438552128
"2024-03-01","ModelC",2026,"statusquo",12,"ABC","hiv_incidence",1.06445469944239
"2024-03-01","ModelC",2027,"statusquo",12,"ABC","hiv_incidence",0.949396133394814
"2024-03-01","ModelC",2028,"statusquo",12,"ABC","hiv_incidence",0.922639225334729
"2024-03-01","ModelC",2029,"statusquo",12,"ABC","hiv_incidence",0.885314885488306
"2024-03-01","ModelC",2030,"statusquo",12,"ABC","hiv_incidence",0.714801571972145
"2024-03-01","ModelC",2031,"statusquo",12,"ABC","hiv_incidence",0.701623648301613
"2024-03-01","ModelC",2032,"statusquo",12,"ABC","hiv_incidence",0.644440267721018
"2024-03-01","ModelC",2033,"statusquo",12,"ABC","hiv_incidence",0.576312877450214
"2024-03-01","ModelC",2034,"statusquo",12,"ABC","hiv_incidence",0.598650756543271
"2024-03-01","ModelC",2035,"statusquo",12,"ABC","hiv_incidence",0.511623609943634
"2024-03-01","ModelC",2036,"statusquo",12,"ABC","hiv_incidence",0.436981803822278
"2024-03-01","ModelC",2037,"statusquo",12,"ABC","hiv_incidence",0.402775857919171
"2024-03-01","ModelC",2038,"statusquo",12,"ABC","hiv_incidence",0.327625180310448
"2024-03-01","ModelC",2039,"statusquo",12,"ABC","hiv_incidence",0.280594402316949
"2024-03-01","ModelC",2040,"statusquo",12,"ABC","hiv_incidence",0.229140180412759
"2024-03-01","ModelC",2023,"statusquo",13,"ABC","hiv_incidence",1.05810317973189
"2024-03-01","ModelC",2024,"statusquo",13,"ABC","hiv_incidence",1.12445284672785
"2024-03-01","ModelC",2025,"statusquo",13,"ABC","hiv_incidence",1.00188588831843
"2024-03-01","ModelC",2026,"statusquo",13,"ABC","hiv_incidence",0.956428244663488
"2024-03-01","ModelC",2027,"statusquo",13,"ABC","hiv_incidence",0.955470462432589
"2024-03-01","ModelC",2028,"statusquo",13,"ABC","hiv_incidence",0.902687037831743
"2024-03-01","ModelC",2029,"statusquo",13,"ABC","hiv_incidence",0.808934092353941
"2024-03-01","ModelC",2030,"statusquo",13,"ABC","hiv_incidence",0.772291070467017
"2024-03-01","ModelC",2031,"statusquo",13,"ABC","hiv_incidence",0.766906809854232
"2024-03-01","ModelC",2032,"statusquo",13,"ABC","hiv_incidence",0.625148847173643
"2024-03-01","ModelC",2033,"statusquo",13,"ABC","hiv_incidence",0.576201527995965
"2024-03-01","ModelC",2034,"statusquo",13,"ABC","hiv_incidence",0.559904557876626
"2024-03-01","ModelC",2035,"statusquo",13,"ABC","hiv_incidence",0.48846800217411
"2024-03-01","ModelC",2036,"statusquo",13,"ABC","hiv_incidence",0.41041370597052
"2024-03-01","ModelC",2037,"statusquo",13,"ABC","hiv_incidence",0.413151671944667
"2024-03-01","ModelC",2038,"statusquo",13,"ABC","hiv_incidence",0.353350756294009
"2024-03-01","ModelC",2039,"statusquo",13,"ABC","hiv_incidence",0.282203337470148
"2024-03-01","ModelC",2040,"statusquo",13,"ABC","hiv_incidence",0.21656959703336
"2024-03-01","ModelC",2023,"statusquo",14,"ABC","hiv_incidence",1.16137041942244
"2024-03-01","ModelC",2024,"statusquo",14,"ABC","hiv_incidence",1.16387359697652
"2024-03-01","ModelC",2025,"statusquo",14,"ABC","hiv_incidence",1.03527101605236
"2024-03-01","ModelC",2026,"statusquo",14,"ABC","hiv_incidence",0.975693763997861
"2024-03-01","ModelC",2027,"statusquo",14,"ABC","hiv_incidence",0.969748266238968
"2024-03-01","ModelC",2028,"statusquo",14,"ABC","hiv_incidence",0.873479730543074
"2024-03-01","ModelC",2029,"statusquo",14,"ABC","hiv_incidence",0.774016756611036
"2024-03-01","ModelC",2030,"statusquo",14,"ABC","hiv_incidence",0.825170635192707
"2024-03-01","ModelC",2031,"statusquo",14,"ABC","hiv_incidence",0.713283118103692
"2024-03-01","ModelC",2032,"statusquo",14,"ABC","hiv_incidence",0.659951441276581
"2024-03-01","ModelC",2033,"statusquo",14,"ABC","hiv_incidence",0.607781086405424
"2024-03-01","ModelC",2034,"statusquo",14,"ABC","hiv_incidence",0.572817349077524
"2024-03-01","ModelC",2035,"statusquo",14,"ABC","hiv_incidence",0.485106859175355
"2024-03-01","ModelC",2036,"statusquo",14,"ABC","hiv_incidence",0.469016261925011
"2024-03-01","ModelC",2037,"statusquo",14,"ABC","hiv_incidence",0.405098076400657
"2024-03-01","ModelC",2038,"statusquo",14,"ABC","hiv_incidence",0.346529067915372
"2024-03-01","ModelC",2039,"statusquo",14,"ABC","hiv_incidence",0.230854541811123
"2024-03-01","ModelC",2040,"statusquo",14,"ABC","hiv_incidence",0.217134835758465
"2024-03-01","ModelC",2023,"statusquo",15,"ABC","hiv_incidence",1.24669325348085
"2024-03-01","ModelC",2024,"statusquo",15,"ABC","hiv_incidence",1.15111107622039
"2024-03-01","ModelC",2025,"statusquo",15,"ABC","hiv_incidence",1.06049819363464
"2024-03-01","ModelC",2026,"statusquo",15,"ABC","hiv_incidence",1.02359627858667
"2024-03-01","ModelC",2027,"statusquo",15,"ABC","hiv_incidence",0.888035685887585
"2024-03-01","ModelC",2028,"statusquo",15,"ABC","hiv_incidence",0.862896012617504
"2024-03-01","ModelC",2029,"statusquo",15,"ABC","hiv_incidence",0.8010459541648
"2024-03-01","ModelC",2030,"statusquo",15,"ABC","hiv_incidence",0.753081250332025
"2024-03-01","ModelC",2031,"statusquo",15,"ABC","hiv_incidence",0.740681774833645
"2024-03-01","ModelC",2032,"statusquo",15,"ABC","hiv_incidence",0.660374699346019
"2024-03-01","ModelC",2033,"statusquo",15,"ABC","hiv_incidence",0.606451085968548
"2024-03-01","ModelC",2034,"statusquo",15,"ABC","hiv_incidence",0.552410830813668
"2024-03-01","ModelC",2035,"statusquo",15,"ABC","hiv_incidence",0.477530791314225
"2024-03-01","ModelC",2036,"statusquo",15,"ABC","hiv_incidence",0.457155834492576
"2024-03-01","ModelC",2037,"statusquo",15,"ABC","hiv_incidence",0.388269217974558
"2024-03-01","ModelC",2038,"statusquo",15,"ABC","hiv_incidence",0.379217159711276
"2024-03-01","ModelC",2039,"statusquo",15,"ABC","hiv_incidence",0.290230139109546
"2024-03-01","ModelC",2040,"statusquo",15,"ABC","hiv_incidence",0.220423672511119
"2024-03-01","ModelC",2023,"statusquo",16,"ABC","hiv_incidence",1.19549164944365
"2024-03-01","ModelC",2024,"statusquo",16,"ABC","hiv_incidence",1.0717054743995
"2024-03-01","ModelC",2025,"statusquo",16,"ABC","hiv_incidence",1.08684138177625
"2024-03-01","ModelC",2026,"statusquo",16,"ABC","hiv_incidence",0.927996524656529
"2024-03-01","ModelC",2027,"statusquo",16,"ABC","hiv_incidence",0.954539110717926
"2024-03-01","ModelC",2028,"statusquo",16,"ABC","hiv_incidence",0.87986380071313
"2024-03-01","ModelC",2029,"statusquo",16,"ABC","hiv_incidence",0.801142949248428
"2024-03-01","ModelC",2030,"statusquo",16,"ABC","hiv_incidence",0.763560867135668
"2024-03-01","ModelC",2031,"statusquo",16,"ABC","hiv_incidence",0.69190022499027
"2024-03-01","ModelC",2032,"statusquo",16,"ABC","hiv_incidence",0.638620705400673
"2024-03-01","ModelC",2033,"statusquo",16,"ABC","hiv_incidence",0.590294778679723
"2024-03-01","ModelC",2034,"statusquo",16,"ABC","hiv_incidence",0.589713820794604
"2024-03-01","ModelC",2035,"statusquo",16,"ABC","hiv_incidence",0.478852995436663
"2024-03-01","ModelC",2036,"statusquo",16,"ABC","hiv_incidence",0.501372424373089
"2024-03-01","ModelC",2037,"statusquo",16,"ABC","hiv_incidence",0.379816918434722
"2024-03-01","ModelC",2038,"statusquo",16,"ABC","hiv_incidence",0.344004128577509
"2024-03-01","ModelC",2039,"statusquo",16,"ABC","hiv_incidence",0.269376321078212
"2024-03-01","ModelC",2040,"statusquo",16,"ABC","hiv_incidence",0.224021955968026
"2024-03-01","ModelC",2023,"statusquo",17,"ABC","hiv_incidence",1.12623484097256
"2024-03-01","ModelC",2024,"statusquo",17,"ABC","hiv_incidence",1.15634174160398
"2024-03-01","ModelC",2025,"statusquo",17,"ABC","hiv_incidence",1.04074334116772
"2024-03-01","ModelC",2026,"statusquo",17,"ABC","hiv_incidence",1.06977848507362
"2024-03-01","ModelC",2027,"statusquo",17,"ABC","hiv_incidence",0.916166579572469
"2024-03-01","ModelC",2028,"statusquo",17,"ABC","hiv_incidence",0.909054069081425
"2024-03-01","ModelC",2029,"statusquo",17,"ABC","hiv_incidence",0.882592828536843
"2024-03-01","ModelC",2030,"statusquo",17,"ABC","hiv_incidence",0.864061296546166
"2024-03-01","ModelC",2031,"statusquo",17,"ABC","hiv_incidence",0.709166187673456
"2024-03-01","ModelC",2032,"statusquo",17,"ABC","hiv_incidence",0.66882938265841
"2024-03-01","ModelC",2033,"statusquo",17,"ABC","hiv_incidence",0.628397975160878
"2024-03-01","ModelC",2034,"statusquo",17,"ABC","hiv_incidence",0.592517489849122
"2024-03-01","ModelC",2035,"statusquo",17,"ABC","hiv_incidence",0.509947494431022
"2024-03-01","ModelC",2036,"statusquo",17,"ABC","hiv_incidence",0.446391569349576
"2024-03-01","ModelC",2037,"statusquo",17,"ABC","hiv_incidence",0.367622697952781
"2024-03-01","ModelC",2038,"statusquo",17,"ABC","hiv_incidence",0.316977272198491
"2024-03-01","ModelC",2039,"statusquo",17,"ABC","hiv_incidence",0.298892823012199
"2024-03-01","ModelC",2040,"statusquo",17,"ABC","hiv_incidence",0.243520044673687
"2024-03-01","ModelC",2023,"statusquo",18,"ABC","hiv_incidence",1.08173808902021
"2024-03-01","ModelC",2024,"statusquo",18,"ABC","hiv_incidence",1.15170848187393
"2024-03-01","ModelC",2025,"statusquo",18,"ABC","hiv_incidence",1.12661567818595
