"projection_date","model_name","year","scenario_name","trajectory_id","country_iso3","target","value"
"2024-03-01","ModelB",2036,"statusquo",9,"ABC","hiv_incidence",0.419689380829487
"2024-03-01","ModelB",2037,"statusquo",9,"ABC","hiv_incidence",0.341355224403783
"2024-03-01","ModelB",2038,"statusquo",9,"ABC","hiv_incidence",0.304334509677428
"2024-03-01","ModelB",2039,"statusquo",9,"ABC","hiv_incidence",0.244028929436202
"2024-03-01","ModelB",2040,"statusquo",9,"ABC","hiv_incidence",0.213971130444134
"2024-03-01","ModelB",2023,"statusquo",10,"ABC","hiv_incidence",1.09860054411053
"2024-03-01","ModelB",2024,"statusquo",10,"ABC","hiv_incidence",1.01309505766926
"2024-03-01","ModelB",2025,"statusquo",10,"ABC","hiv_incidence",0.910221033441023
"2024-03-01","ModelB",2026,"statusquo",10,"ABC","hiv_incidence",0.871246613106928
"2024-03-01","ModelB",2027,"statusquo",10,"ABC","hiv_incidence",0.945174753422355
"2024-03-01","ModelB",2028,"statusquo",10,"ABC","hiv_incidence",0.736188383167984
"2024-03-01","ModelB",2029,"statusquo",10,"ABC","hiv_incidence",0.691872144579646
"2024-03-01","ModelB",2030,"statusquo",10,"ABC","hiv_incidence",0.601890404091748
"2024-03-01","ModelB",2031,"statusquo",10,"ABC","hiv_incidence",0.678705457113374
"2024-03-01","ModelB",2032,"statusquo",10,"ABC","hiv_incidence",0.628612483949647
"2024-03-01","ModelB",2033,"statusquo",10,"ABC","hiv_incidence",0.528327400910161
"2024-03-01","ModelB",2034,"statusquo",10,"ABC","hiv_incidence",0.517664027684761
"2024-03-01","ModelB",2035,"statusquo",10,"ABC","hiv_incidence",0.441781865846393
"2024-03-01","ModelB",2036,"statusquo",10,"ABC","hiv_incidence",0.392977986098861
"2024-03-01","ModelB",2037,"statusquo",10,"ABC","hiv_incidence",0.372049473022801
"2024-03-01","ModelB",2038,"statusquo",10,"ABC","hiv_incidence",0.300676318284278
"2024-03-01","ModelB",2039,"statusquo",10,"ABC","hiv_incidence",0.255926049234751
"2024-03-01","ModelB",2040,"statusquo",10,"ABC","hiv_incidence",0.218334738081628
"2024-03-01","ModelB",2023,"statusquo",11,"ABC","hiv_incidence",1.0416331815934
"2024-03-01","ModelB",2024,"statusquo",11,"ABC","hiv_incidence",0.982694120092572
"2024-03-01","ModelB",2025,"statusquo",11,"ABC","hiv_incidence",0.995758662329059
"2024-03-01","ModelB",2026,"statusquo",11,"ABC","hiv_incidence",0.843864808803129
"2024-03-01","ModelB",2027,"statusquo",11,"ABC","hiv_incidence",0.894542401014981
"2024-03-01","ModelB",2028,"statusquo",11,"ABC","hiv_incidence",0.888452455293766
"2024-03-01","ModelB",2029,"statusquo",11,"ABC","hiv_incidence",0.726201156772554
"2024-03-01","ModelB",2030,"statusquo",11,"ABC","hiv_incidence",0.750624670250411
"2024-03-01","ModelB",2031,"statusquo",11,"ABC","hiv_incidence",0.637001221274565
"2024-03-01","ModelB",2032,"statusquo",11,"ABC","hiv_incidence",0.655511748264517
"2024-03-01","ModelB",2033,"statusquo",11,"ABC","hiv_incidence",0.552323563149724
"2024-03-01","ModelB",2034,"statusquo",11,"ABC","hiv_incidence",0.504534998299584
"2024-03-01","ModelB",2035,"statusquo",11,"ABC","hiv_incidence",0.479652633806991
"2024-03-01","ModelB",2036,"statusquo",11,"ABC","hiv_incidence",0.421423394289739
"2024-03-01","ModelB",2037,"statusquo",11,"ABC","hiv_incidence",0.342504682741285
"2024-03-01","ModelB",2038,"statusquo",11,"ABC","hiv_incidence",0.308972886036959
"2024-03-01","ModelB",2039,"statusquo",11,"ABC","hiv_incidence",0.272190880265882
"2024-03-01","ModelB",2040,"statusquo",11,"ABC","hiv_incidence",0.21045554634519
"2024-03-01","ModelB",2023,"statusquo",12,"ABC","hiv_incidence",1.06747682721989
"2024-03-01","ModelB",2024,"statusquo",12,"ABC","hiv_incidence",1.02948991091484
"2024-03-01","ModelB",2025,"statusquo",12,"ABC","hiv_incidence",1.02893660955834
"2024-03-01","ModelB",2026,"statusquo",12,"ABC","hiv_incidence",0.915649437243011
"2024-03-01","ModelB",2027,"statusquo",12,"ABC","hiv_incidence",0.801702796870996
"2024-03-01","ModelB",2028,"statusquo",12,"ABC","hiv_incidence",0.809769957134223
"2024-03-01","ModelB",2029,"statusquo",12,"ABC","hiv_incidence",0.747147196437235
"2024-03-01","ModelB",2030,"statusquo",12,"ABC","hiv_incidence",0.70968116758203
"2024-03-01","ModelB",2031,"statusquo",12,"ABC","hiv_incidence",0.634927568583458
"2024-03-01","ModelB",2032,"statusquo",12,"ABC","hiv_incidence",0.644745584859619
"2024-03-01","ModelB",2033,"statusquo",12,"ABC","hiv_incidence",0.507446069401604
"2024-03-01","ModelB",2034,"statusquo",12,"ABC","hiv_incidence",0.520793727381354
"2024-03-01","ModelB",2035,"statusquo",12,"ABC","hiv_incidence",0.473960925470302
"2024-03-01","ModelB",2036,"statusquo",12,"ABC","hiv_incidence",0.416793710444863
"2024-03-01","ModelB",2037,"statusquo",12,"ABC","hiv_incidence",0.375016676976719
"2024-03-01","ModelB",2038,"statusquo",12,"ABC","hiv_incidence",0.309576779634842
"2024-03-01","ModelB",2039,"statusquo",12,"ABC","hiv_incidence",0.255962148085885
"2024-03-01","ModelB",2040,"statusquo",12,"ABC","hiv_incidence",0.213441039091302
"2024-03-01","ModelB",2023,"statusquo",13,"ABC","hiv_incidence",1.09857146770087
"2024-03-01","ModelB",2024,"statusquo",13,"ABC","hiv_incidence",1.07414998521819
"2024-03-01","ModelB",2025,"statusquo",13,"ABC","hiv_incidence",0.869265174651922
"2024-03-01","ModelB",2026,"statusquo",13,"ABC","hiv_incidence",0.909622822590532
"2024-03-01","ModelB",2027,"statusquo",13,"ABC","hiv_incidence",0.837986738986929
"2024-03-01","ModelB",2028,"statusquo",13,"ABC","hiv_incidence",0.845642327849136
"2024-03-01","ModelB",2029,"statusquo",13,"ABC","hiv_incidence",0.737714605378149
"2024-03-01","ModelB",2030,"statusquo",13,"ABC","hiv_incidence",0.701957857687478
"2024-03-01","ModelB",2031,"statusquo",13,"ABC","hiv_incidence",0.663664038376229
"2024-03-01","ModelB",2032,"statusquo",13,"ABC","hiv_incidence",0.60579147890891
"2024-03-01","ModelB",2033,"statusquo",13,"ABC","hiv_incidence",0.574063819979935
"2024-03-01","ModelB",2034,"statusquo",13,"ABC","hiv_incidence",0.500607354094869
"2024-03-01","ModelB",2035,"statusquo",13,"ABC","hiv_incidence",0.484912791815635
"2024-03-01","ModelB",2036,"statusquo",13,"ABC","hiv_incidence",0.413830363586162
"2024-03-01","ModelB",2037,"statusquo",13,"ABC","hiv_incidence",0.398663602446791
"2024-03-01","ModelB",2038,"statusquo",13,"ABC","hiv_incidence",0.316864452767388
"2024-03-01","ModelB",2039,"statusquo",13,"ABC","hiv_incidence",0.275251674819685
"2024-03-01","ModelB",2040,"statusquo",13,"ABC","hiv_incidence",0.208885895910062
"2024-03-01","ModelB",2023,"statusquo",14,"ABC","hiv_incidence",0.976433311821341
"2024-03-01","ModelB",2024,"statusquo",14,"ABC","hiv_incidence",0.972106815390794
"2024-03-01","ModelB",2025,"statusquo",14,"ABC","hiv_incidence",0.931923158657715
"2024-03-01","ModelB",2026,"statusquo",14,"ABC","hiv_incidence",0.794415481957128
"2024-03-01","ModelB",2027,"statusquo",14,"ABC","hiv_incidence",0.873619877349225
"2024-03-01","ModelB",2028,"statusquo",14,"ABC","hiv_incidence",0.775044025579738
"2024-03-01","ModelB",2029,"statusquo",14,"ABC","hiv_incidence",0.766049825243006
"2024-03-01","ModelB",2030,"statusquo",14,"ABC","hiv_incidence",0.695223654185364
"2024-03-01","ModelB",2031,"statusquo",14,"ABC","hiv_incidence",0.720609167067019
"2024-03-01","ModelB",2032,"statusquo",14,"ABC","hiv_incidence",0.5512819331389
"2024-03-01","ModelB",2033,"statusquo",14,"ABC","hiv_incidence",0.547827173407256
"2024-03-01","ModelB",2034,"statusquo",14,"ABC","hiv_incidence",0.52443850806058
"2024-03-01","ModelB",2035,"statusquo",14,"ABC","hiv_incidence",0.429376355768782
"2024-03-01","ModelB",2036,"statusquo",14,"ABC","hiv_incidence",0.370980985396155
"2024-03-01","ModelB",2037,"statusquo",14,"ABC","hiv_incidence",0.379921015889778
"2024-03-01","ModelB",2038,"statusquo",14,"ABC","hiv_incidence",0.305386384754919
"2024-03-01","ModelB",2039,"statusquo",14,"ABC","hiv_incidence",0.258885835681097
"2024-03-01","ModelB",2040,"statusquo",14,"ABC","hiv_incidence",0.204419331257013
"2024-03-01","ModelB",2023,"statusquo",15,"ABC","hiv_incidence",1.09072609998913
"2024-03-01","ModelB",2024,"statusquo",15,"ABC","hiv_incidence",0.987510691566854
"2024-03-01","ModelB",2025,"statusquo",15,"ABC","hiv_incidence",0.975168716794673
"2024-03-01","ModelB",2026,"statusquo",15,"ABC","hiv_incidence",0.890230088995686
"2024-03-01","ModelB",2027,"statusquo",15,"ABC","hiv_incidence",0.83702560316195
"2024-03-01","ModelB",2028,"statusquo",15,"ABC","hiv_incidence",0.822418499258878
"2024-03-01","ModelB",2029,"statusquo",15,"ABC","hiv_incidence",0.765993541086186
"2024-03-01","ModelB",2030,"statusquo",15,"ABC","hiv_incidence",0.737982167033102
"2024-03-01","ModelB",2031,"statusquo",15,"ABC","hiv_incidence",0.566687245044358
"2024-03-01","ModelB",2032,"statusquo",15,"ABC","hiv_incidence",0.604284828605066
"2024-03-01","ModelB",2033,"statusquo",15,"ABC","hiv_incidence",0.486158937068306
"2024-03-01","ModelB",2034,"statusquo",15,"ABC","hiv_incidence",0.541188898123056
"2024-03-01","ModelB",2035,"statusquo",15,"ABC","hiv_incidence",0.463416094828002
"2024-03-01","ModelB",2036,"statusquo",15,"ABC","hiv_incidence",0.397858915680926
"2024-03-01","ModelB",2037,"statusquo",15,"ABC","hiv_incidence",0.376898284788073
"2024-03-01","ModelB",2038,"statusquo",15,"ABC","hiv_incidence",0.278357581678472
"2024-03-01","ModelB",2039,"statusquo",15,"ABC","hiv_incidence",0.240103987031665
"2024-03-01","ModelB",2040,"statusquo",15,"ABC","hiv_incidence",0.201977911770749
"2024-03-01","ModelB",2023,"statusquo",16,"ABC","hiv_incidence",0.984787597573262
"2024-03-01","ModelB",2024,"statusquo",16,"ABC","hiv_incidence",1.06255186136156
"2024-03-01","ModelB",2025,"statusquo",16,"ABC","hiv_incidence",0.967482840984461
"2024-03-01","ModelB",2026,"statusquo",16,"ABC","hiv_incidence",0.920223145334028
"2024-03-01","ModelB",2027,"statusquo",16,"ABC","hiv_incidence",0.828282539516815
"2024-03-01","ModelB",2028,"statusquo",16,"ABC","hiv_incidence",0.76040388864293
"2024-03-01","ModelB",2029,"statusquo",16,"ABC","hiv_incidence",0.791660594535648
"2024-03-01","ModelB",2030,"statusquo",16,"ABC","hiv_incidence",0.700337505835206
"2024-03-01","ModelB",2031,"statusquo",16,"ABC","hiv_incidence",0.685544081269177
"2024-03-01","ModelB",2032,"statusquo",16,"ABC","hiv_incidence",0.632005133332671
"2024-03-01","ModelB",2033,"statusquo",16,"ABC","hiv_incidence",0.539181019933269
"2024-03-01","ModelB",2034,"statusquo",16,"ABC","hiv_incidence",0.559705281278396
"2024-03-01","ModelB",2035,"statusquo",16,"ABC","hiv_incidence",0.472989791978457
"2024-03-01","ModelB",2036,"statusquo",16,"ABC","hiv_incidence",0.409595104409023
"2024-03-01","ModelB",2037,"statusquo",16,"ABC","hiv_incidence",0.355780990887289
"2024-03-01","ModelB",2038,"statusquo",16,"ABC","hiv_incidence",0.320584327433158
"2024-03-01","ModelB",2039,"statusquo",16,"ABC","hiv_incidence",0.256391709534261
"2024-03-01","ModelB",2040,"statusquo",16,"ABC","hiv_incidence",0.21282508657779
"2024-03-01","ModelB",2023,"statusquo",17,"ABC","hiv_incidence",1.16493472537247
"2024-03-01","ModelB",2024,"statusquo",17,"ABC","hiv_incidence",1.03263172084525
"2024-03-01","ModelB",2025,"statusquo",17,"ABC","hiv_incidence",0.832978199844824
"2024-03-01","ModelB",2026,"statusquo",17,"ABC","hiv_incidence",0.943511662388348
"2024-03-01","ModelB",2027,"statusquo",17,"ABC","hiv_incidence",0.963359843434377
"2024-03-01","ModelB",2028,"statusquo",17,"ABC","hiv_incidence",0.807402288600523
"2024-03-01","ModelB",2029,"statusquo",17,"ABC","hiv_incidence",0.762450320738495
"2024-03-01","ModelB",2030,"statusquo",17,"ABC","hiv_incidence",0.700647086204697
"2024-03-01","ModelB",2031,"statusquo",17,"ABC","hiv_incidence",0.6678813256007
"2024-03-01","ModelB",2032,"statusquo",17,"ABC","hiv_incidence",0.57571261155187
"2024-03-01","ModelB",2033,"statusquo",17,"ABC","hiv_incidence",0.572147321305233
"2024-03-01","ModelB",2034,"statusquo",17,"ABC","hiv_incidence",0.490268005721393
"2024-03-01","ModelB",2035,"statusquo",17,"ABC","hiv_incidence",0.413856233168535
"2024-03-01","ModelB",2036,"statusquo",17,"ABC","hiv_incidence",0.391556116338279
"2024-03-01","ModelB",2037,"statusquo",17,"ABC","hiv_incidence",0.364698892733925
"2024-03-01","ModelB",2038,"statusquo",17,"ABC","hiv_incidence",0.311108804802641
"2024-03-01","ModelB",2039,"statusquo",17,"ABC","hiv_incidence",0.243083768913021
"2024-03-01","ModelB",2040,"statusquo",17,"ABC","hiv_incidence",0.218612860056302
"2024-03-01","ModelB",2023,"statusquo",18,"ABC","hiv_incidence",1.08311443021879
"2024-03-01","ModelB",2024,"statusquo",18,"ABC","hiv_incidence",0.881843513467523
"2024-03-01","ModelB",2025,"statusquo",18,"ABC","hiv_incidence",0.829483376105463
